5.350106100331095318e-11
8.045251136833865814e-26
-8.352586588045729768e-24
-7.147277963580645299e-24
8.045251136833865814e-26
2.126975678409509959e-10
-1.695992387007879500e-22
9.030477576686781225e-24
-8.352586588045729768e-24
-1.695992387007879500e-22
4.038152373711564960e-09
2.549098670344488590e-24
-7.147277963580645299e-24
9.030477576686781225e-24
2.549098670344488590e-24
1.670245210530755953e-09
